run_id,experiment_name,epoch,train_loss,val_loss,val_accuracy,val_macro_f1,val_kappa,selection_metric,selection_score,learning_rate
R6,R6_resnet_crop_graham_mild_aug_ce_frozen,12,1.0440934267911044,1.1051066840987607,0.4939759036144578,0.3517124057133686,0.5979586540956665,macro_f1,0.3517124057133686,0.0001
R6,R6_resnet_crop_graham_mild_aug_ce_frozen,13,1.0505490295814746,1.1690051433551742,0.5783132530120482,0.48689764041209704,0.6568959037955655,macro_f1,0.48689764041209704,0.0001
R6,R6_resnet_crop_graham_mild_aug_ce_frozen,14,0.986867964628971,1.1374715997512082,0.4939759036144578,0.35787308026658937,0.5075043630017453,macro_f1,0.35787308026658937,0.0001
R6,R6_resnet_crop_graham_mild_aug_ce_frozen,15,1.0333280505556048,1.0493067668144962,0.5301204819277109,0.39356088644014336,0.6689047750701055,macro_f1,0.39356088644014336,0.0001
R6,R6_resnet_crop_graham_mild_aug_ce_frozen,16,0.9933565533522404,1.0867651306002972,0.5542168674698795,0.4245652173913044,0.6200354683053573,macro_f1,0.4245652173913044,0.0001
R6,R6_resnet_crop_graham_mild_aug_ce_frozen,17,1.0349760223518718,1.0093729172844486,0.6144578313253012,0.4670364817591205,0.7242524916943521,macro_f1,0.4670364817591205,0.0001
R6,R6_resnet_crop_graham_mild_aug_ce_frozen,18,1.0542929331461588,1.004231982202415,0.6265060240963856,0.4720947616583291,0.7177194390309144,macro_f1,0.4720947616583291,0.0001
R6,R6_resnet_crop_graham_mild_aug_ce_frozen,19,0.968356559493325,0.9959014611071851,0.5903614457831325,0.444132498030536,0.7104285172544559,macro_f1,0.444132498030536,0.0001
R6,R6_resnet_crop_graham_mild_aug_ce_frozen,20,0.989103089318131,1.0206498446234737,0.5783132530120482,0.4429962425323709,0.6906678592725104,macro_f1,0.4429962425323709,0.0001
R7,R7_resnet_crop_graham_ce_finetune,1,1.5720625971302842,1.2796838757503464,0.4578313253012048,0.3637489177489177,0.6239806704922983,macro_f1,0.3637489177489177,3e-05
R7,R7_resnet_crop_graham_ce_finetune,2,1.2280997478600704,1.291198753448854,0.4939759036144578,0.4056410256410256,0.5899745731928805,macro_f1,0.4056410256410256,3e-05
R7,R7_resnet_crop_graham_ce_finetune,3,1.048489304744836,1.091936520783298,0.5060240963855421,0.3930952380952381,0.5344661644153861,macro_f1,0.3930952380952381,3e-05
R7,R7_resnet_crop_graham_ce_finetune,4,0.8972194602995208,1.0882336791739406,0.5903614457831325,0.4976532356532356,0.602638006839277,macro_f1,0.4976532356532356,3e-05
R7,R7_resnet_crop_graham_ce_finetune,5,0.8215451543981379,1.0552564823483845,0.5662650602409639,0.4795670995670996,0.6251718044374632,macro_f1,0.4795670995670996,3e-05
R7,R7_resnet_crop_graham_ce_finetune,6,0.6482174757755164,0.9842357570866505,0.5783132530120482,0.4581720430107527,0.71662965295502,macro_f1,0.4581720430107527,3e-05
R7,R7_resnet_crop_graham_ce_finetune,7,0.5288554402914915,0.9753640365887837,0.6024096385542169,0.45517183288409696,0.655023832221163,macro_f1,0.45517183288409696,3e-05
R7,R7_resnet_crop_graham_ce_finetune,8,0.47641776077675096,0.9647414533488722,0.6144578313253012,0.43772883534019913,0.7497846683893196,macro_f1,0.43772883534019913,3e-05
R7,R7_resnet_crop_graham_ce_finetune,9,0.3548036683237914,0.9703955319990595,0.6265060240963856,0.47510196362123336,0.8351821418789372,macro_f1,0.47510196362123336,3e-05
R7,R7_resnet_crop_graham_ce_finetune,10,0.3822999308958198,1.1042888782110558,0.5542168674698795,0.4690268859680624,0.6572732541292379,macro_f1,0.4690268859680624,3e-05
R7,R7_resnet_crop_graham_ce_finetune,11,0.28816381087808896,0.9550834664379257,0.6626506024096386,0.5432087127567982,0.739430015900844,macro_f1,0.5432087127567982,3e-05
R7,R7_resnet_crop_graham_ce_finetune,12,0.2855908933010968,0.9943802022790335,0.6506024096385542,0.5296177944862155,0.7716912920465262,macro_f1,0.5296177944862155,3e-05
R7,R7_resnet_crop_graham_ce_finetune,13,0.20807545164769345,1.0029970533158405,0.6506024096385542,0.5623093342909011,0.6966510032072797,macro_f1,0.5623093342909011,3e-05
R7,R7_resnet_crop_graham_ce_finetune,14,0.23813300609137072,1.0009227825934628,0.5903614457831325,0.4270211024518701,0.7294982567833863,macro_f1,0.4270211024518701,3e-05
R7,R7_resnet_crop_graham_ce_finetune,15,0.21869303636027104,0.9721157890127365,0.6265060240963856,0.4456026365348399,0.7829006441538161,macro_f1,0.4456026365348399,3e-05
R7,R7_resnet_crop_graham_ce_finetune,16,0.182389385907939,0.9901126436440342,0.6024096385542169,0.5273547215496368,0.7724408047000177,macro_f1,0.5273547215496368,3e-05
R7,R7_resnet_crop_graham_ce_finetune,17,0.2364744846342188,0.866256810096373,0.6626506024096386,0.5627757213671883,0.7290602557701908,macro_f1,0.5627757213671883,3e-05
R7,R7_resnet_crop_graham_ce_finetune,18,0.22250756707155342,1.0606133361537773,0.6024096385542169,0.5224028004515809,0.7154222562497919,macro_f1,0.5224028004515809,3e-05
R7,R7_resnet_crop_graham_ce_finetune,19,0.16048500225173704,0.8685223639729511,0.6746987951807228,0.5845639891918447,0.8275964391691395,macro_f1,0.5845639891918447,3e-05
R7,R7_resnet_crop_graham_ce_finetune,20,0.14340300804963618,0.8650849289204701,0.6867469879518072,0.5438517038517039,0.7994288224956063,macro_f1,0.5438517038517039,3e-05
R7,R7_resnet_crop_graham_ce_finetune,21,0.24099574844268234,0.9068345409559916,0.6626506024096386,0.5238655462184874,0.7509669956259264,macro_f1,0.5238655462184874,3e-05
R7,R7_resnet_crop_graham_ce_finetune,22,0.1979033781610655,0.9292703895683748,0.6506024096385542,0.5676287492925862,0.7524935732647815,macro_f1,0.5676287492925862,3e-05
R7,R7_resnet_crop_graham_ce_finetune,23,0.19548038388743544,0.8909631296094641,0.6506024096385542,0.5715584415584416,0.8357049486461251,macro_f1,0.5715584415584416,3e-05
R7,R7_resnet_crop_graham_ce_finetune,24,0.2657588530557625,0.979441799043891,0.6024096385542169,0.49192919799498736,0.7008255493973102,macro_f1,0.49192919799498736,3e-05
R7,R7_resnet_crop_graham_ce_finetune,25,0.23167984451195509,0.9606531104409551,0.6385542168674698,0.5471532422971614,0.7858064516129033,macro_f1,0.5471532422971614,3e-05
R7,R7_resnet_crop_graham_ce_finetune,26,0.2322001879301035,0.9137018050055906,0.6626506024096386,0.549144072301967,0.8011729720799603,macro_f1,0.549144072301967,3e-05
R7,R7_resnet_crop_graham_ce_finetune,27,0.23487199901066946,0.9244403638035418,0.6385542168674698,0.5333173151958731,0.7755297661839717,macro_f1,0.5333173151958731,3e-05
R7,R7_resnet_crop_graham_ce_finetune,28,0.15462256715153203,0.9128494181905884,0.6746987951807228,0.5929827035709389,0.7632663121940914,macro_f1,0.5929827035709389,3e-05
R7,R7_resnet_crop_graham_ce_finetune,29,0.1747936086672725,1.0358651244496724,0.6024096385542169,0.5219245387966998,0.6585923217550275,macro_f1,0.5219245387966998,3e-05
R7,R7_resnet_crop_graham_ce_finetune,30,0.17274640039964156,0.9295825999544327,0.6265060240963856,0.4738741650506356,0.7158475980121479,macro_f1,0.4738741650506356,3e-05
R7,R7_resnet_crop_graham_ce_finetune,31,0.18591269627213478,0.9710078235850277,0.6385542168674698,0.561098901098901,0.7257228689447991,macro_f1,0.561098901098901,3e-05
R7,R7_resnet_crop_graham_ce_finetune,32,0.1581465605646372,0.8522052362740759,0.6987951807228916,0.5951933124346918,0.8240882847328802,macro_f1,0.5951933124346918,3e-05
R7,R7_resnet_crop_graham_ce_finetune,33,0.12251511441938805,0.9204617957752871,0.6265060240963856,0.5310625882054454,0.7476703456480074,macro_f1,0.5310625882054454,3e-05
R7,R7_resnet_crop_graham_ce_finetune,34,0.21473908545731596,1.0926369864897556,0.5903614457831325,0.3868627450980392,0.6887974394147234,macro_f1,0.3868627450980392,3e-05
R7,R7_resnet_crop_graham_ce_finetune,35,0.2558079542874387,1.0029777816261154,0.6626506024096386,0.5628205128205128,0.7964438994481913,macro_f1,0.5628205128205128,3e-05
R7,R7_resnet_crop_graham_ce_finetune,36,0.15318238021185002,1.020624853760363,0.6506024096385542,0.5424026679559362,0.7435692713576562,macro_f1,0.5424026679559362,3e-05
R7,R7_resnet_crop_graham_ce_finetune,37,0.19015628158143072,0.9391520877918565,0.6265060240963856,0.5295249587014293,0.6652984805933607,macro_f1,0.5295249587014293,3e-05
R7,R7_resnet_crop_graham_ce_finetune,38,0.17010580481058268,0.9194456162941025,0.6867469879518072,0.5697108673978066,0.8211206896551724,macro_f1,0.5697108673978066,3e-05
R7,R7_resnet_crop_graham_ce_finetune,39,0.20487994995730166,0.9962156659149262,0.6626506024096386,0.5649801778634951,0.7699657209539785,macro_f1,0.5649801778634951,3e-05
R7,R7_resnet_crop_graham_ce_finetune,40,0.24215423592902494,0.925311706331839,0.6746987951807228,0.5636279849183075,0.732414060982715,macro_f1,0.5636279849183075,3e-05
R7,R7_resnet_crop_graham_ce_finetune,41,0.20330614189927776,0.8583464324474335,0.6746987951807228,0.5297402597402597,0.7806538029902617,macro_f1,0.5297402597402597,3e-05
R7,R7_resnet_crop_graham_ce_finetune,42,0.2649960249493068,0.8128646612167358,0.7108433734939759,0.6145262145262145,0.8383730756512474,macro_f1,0.6145262145262145,3e-05
R7,R7_resnet_crop_graham_ce_finetune,43,0.2141136757747242,1.1309447582945766,0.6144578313253012,0.4379229665599823,0.7233137101922122,macro_f1,0.4379229665599823,3e-05
R7,R7_resnet_crop_graham_ce_finetune,44,0.2159710898882512,0.923571418207812,0.6506024096385542,0.5375492799805588,0.8037195879594372,macro_f1,0.5375492799805588,3e-05
R7,R7_resnet_crop_graham_ce_finetune,45,0.139798816948226,0.9626008178814348,0.6385542168674698,0.5482415580776235,0.7967188897095984,macro_f1,0.5482415580776235,3e-05
R7,R7_resnet_crop_graham_ce_finetune,46,0.16379502424123613,0.9444770023047205,0.6626506024096386,0.5530651738198908,0.8278652296603543,macro_f1,0.5530651738198908,3e-05
R7,R7_resnet_crop_graham_ce_finetune,47,0.14063334720717235,1.0473853624369724,0.6867469879518072,0.563741442618103,0.8336673346693386,macro_f1,0.563741442618103,3e-05
R7,R7_resnet_crop_graham_ce_finetune,48,0.20614258635958488,0.9665271663163082,0.6746987951807228,0.5806236559139786,0.7800353356890459,macro_f1,0.5806236559139786,3e-05
R7,R7_resnet_crop_graham_ce_finetune,49,0.17863270267279763,1.0419658716902676,0.6626506024096386,0.5672263099219621,0.8108715035831049,macro_f1,0.5672263099219621,3e-05
R7,R7_resnet_crop_graham_ce_finetune,50,0.11276115896039163,1.025869171662503,0.6867469879518072,0.5762279202279202,0.8013573852473657,macro_f1,0.5762279202279202,3e-05
R7,R7_resnet_crop_graham_ce_finetune,51,0.15884173491151268,0.776342046548085,0.7108433734939759,0.5482594190894156,0.8248808314448699,macro_f1,0.5482594190894156,3e-05
R7,R7_resnet_crop_graham_ce_finetune,52,0.08020294522725498,0.8201350219637514,0.6746987951807228,0.5413237861943345,0.7923642381557172,macro_f1,0.5413237861943345,3e-05
R7,R7_resnet_crop_graham_ce_finetune,53,0.06407185166255769,0.845780556280929,0.6987951807228916,0.5554022988505747,0.7707628272454974,macro_f1,0.5554022988505747,3e-05
R7,R7_resnet_crop_graham_ce_finetune,54,0.06874616103331474,0.9137482757130301,0.6626506024096386,0.4877896233120113,0.6953940043709537,macro_f1,0.4877896233120113,3e-05
