run_id,experiment_name,epoch,train_loss,val_loss,val_accuracy,val_macro_f1,val_kappa,selection_metric,selection_score,learning_rate
B2-2,B2_2_efficientnet_crop_graham_mild_aug_ce_frozen,3,1.235778035178329,1.1973318981837078,0.5542168674698795,0.4632163742690059,0.6785303046163509,macro_f1,0.4632163742690059,0.0005
B2-2,B2_2_efficientnet_crop_graham_mild_aug_ce_frozen,4,1.1372493043090357,1.0128170819167632,0.6024096385542169,0.5305152979066022,0.770479439755791,macro_f1,0.5305152979066022,0.0005
B2-2,B2_2_efficientnet_crop_graham_mild_aug_ce_frozen,5,1.0744856585155833,1.0050348553312831,0.6265060240963856,0.4697233201581028,0.715951755988969,macro_f1,0.4697233201581028,0.0005
B2-2,B2_2_efficientnet_crop_graham_mild_aug_ce_frozen,6,1.0766334226637175,0.9830239652151085,0.6144578313253012,0.43031048047997195,0.7891954969796815,macro_f1,0.43031048047997195,0.0005
B2-2,B2_2_efficientnet_crop_graham_mild_aug_ce_frozen,7,1.0951267600059509,1.0169187317411583,0.5542168674698795,0.4814406130268199,0.6930943735634099,macro_f1,0.4814406130268199,0.0005
B2-2,B2_2_efficientnet_crop_graham_mild_aug_ce_frozen,8,1.0328206232099821,0.9781144534248903,0.6024096385542169,0.4560942760942761,0.6990762634383176,macro_f1,0.4560942760942761,0.0005
B2-2,B2_2_efficientnet_crop_graham_mild_aug_ce_frozen,9,1.1002844900795907,0.8338159297604159,0.6987951807228916,0.5300462249614791,0.746767397936946,macro_f1,0.5300462249614791,0.0005
B2-2,B2_2_efficientnet_crop_graham_mild_aug_ce_frozen,10,1.0613720597642842,0.9250352971525078,0.6626506024096386,0.49150278293135435,0.7336058650630088,macro_f1,0.49150278293135435,0.0005
B2-2,B2_2_efficientnet_crop_graham_mild_aug_ce_frozen,11,1.0371817556294527,0.9237924972212458,0.6265060240963856,0.47760710553814006,0.7487550043941021,macro_f1,0.47760710553814006,0.0005
B2-2,B2_2_efficientnet_crop_graham_mild_aug_ce_frozen,12,1.011222883517092,0.9143716348222939,0.6867469879518072,0.5278065764023211,0.7624097326133628,macro_f1,0.5278065764023211,0.0005
B2-2,B2_2_efficientnet_crop_graham_mild_aug_ce_frozen,13,1.0493834128885557,0.8936165592756616,0.5903614457831325,0.4473905723905724,0.7475924987328941,macro_f1,0.4473905723905724,0.0005
B2-2,B2_2_efficientnet_crop_graham_mild_aug_ce_frozen,14,0.8776227470600244,0.9381159026938749,0.6626506024096386,0.48219744275944104,0.6913186696419084,macro_f1,0.48219744275944104,0.0005
B2-2,B2_2_efficientnet_crop_graham_mild_aug_ce_frozen,15,1.0004787741285381,0.9621614971792841,0.6385542168674698,0.47446455505279034,0.7573833282935187,macro_f1,0.47446455505279034,0.0005
B2-2,B2_2_efficientnet_crop_graham_mild_aug_ce_frozen,16,0.9351261749412074,0.8941381731665278,0.6385542168674698,0.44600387860035007,0.7328121407220051,macro_f1,0.44600387860035007,0.0005
B2-3,B2_3_efficientnet_crop_graham_mild_aug_ce_finetune,1,1.5253482565735326,1.138596199363111,0.4939759036144578,0.35229102620406966,0.6396706586826346,macro_f1,0.35229102620406966,5e-05
B2-3,B2_3_efficientnet_crop_graham_mild_aug_ce_finetune,2,1.2819103132594716,1.0366899636854607,0.5301204819277109,0.3958730158730158,0.623683552889936,macro_f1,0.3958730158730158,5e-05
B2-3,B2_3_efficientnet_crop_graham_mild_aug_ce_finetune,3,1.2392738270037102,1.0902306882731885,0.5903614457831325,0.5252058803134318,0.741024997310189,macro_f1,0.5252058803134318,5e-05
B2-3,B2_3_efficientnet_crop_graham_mild_aug_ce_finetune,4,1.1285773060538553,1.0238713535917812,0.6024096385542169,0.5330096554750933,0.808257856330901,macro_f1,0.5330096554750933,5e-05
B2-3,B2_3_efficientnet_crop_graham_mild_aug_ce_finetune,5,1.03291182012269,0.928470896669181,0.6987951807228916,0.5981549010441016,0.7881942112685515,macro_f1,0.5981549010441016,5e-05
B2-3,B2_3_efficientnet_crop_graham_mild_aug_ce_finetune,6,1.0513154546419778,0.9503802757665335,0.6987951807228916,0.6146494243527123,0.8147629992338696,macro_f1,0.6146494243527123,5e-05
B2-3,B2_3_efficientnet_crop_graham_mild_aug_ce_finetune,7,0.9577212425795468,0.9836507820221315,0.6385542168674698,0.5663607235947661,0.7485276595744681,macro_f1,0.5663607235947661,5e-05
B2-3,B2_3_efficientnet_crop_graham_mild_aug_ce_finetune,8,0.9295660560781306,1.0078480315495686,0.6626506024096386,0.590993221338049,0.7996614526190402,macro_f1,0.590993221338049,5e-05
B2-3,B2_3_efficientnet_crop_graham_mild_aug_ce_finetune,9,0.9494989008614512,0.9353124549589962,0.6626506024096386,0.5204580365870688,0.7521224119995973,macro_f1,0.5204580365870688,5e-05
B2-3,B2_3_efficientnet_crop_graham_mild_aug_ce_finetune,10,0.8885693457993594,1.0044813838349766,0.6626506024096386,0.5679166666666666,0.7371380558428129,macro_f1,0.5679166666666666,5e-05
B2-3,B2_3_efficientnet_crop_graham_mild_aug_ce_finetune,11,0.813968006589196,0.9987967782709972,0.6987951807228916,0.5712284334023464,0.7572836564496913,macro_f1,0.5712284334023464,5e-05
B2-3,B2_3_efficientnet_crop_graham_mild_aug_ce_finetune,12,0.8093605717023213,0.9134349413664944,0.7469879518072289,0.5867935375161066,0.8507457423927224,macro_f1,0.5867935375161066,5e-05
B2-3,B2_3_efficientnet_crop_graham_mild_aug_ce_finetune,13,0.7923823328632297,1.0546320210020226,0.5903614457831325,0.46533863860009406,0.7273813078530905,macro_f1,0.46533863860009406,5e-05
B2-3,B2_3_efficientnet_crop_graham_mild_aug_ce_finetune,14,0.7448512192025329,0.9185678269489702,0.7228915662650602,0.6335313238770686,0.7512604449458802,macro_f1,0.6335313238770686,5e-05
B2-3,B2_3_efficientnet_crop_graham_mild_aug_ce_finetune,15,0.7385372710950446,0.9369362901492291,0.7108433734939759,0.6066666666666667,0.7670371617828674,macro_f1,0.6066666666666667,5e-05
B2-3,B2_3_efficientnet_crop_graham_mild_aug_ce_finetune,16,0.6813019719087716,1.03603142787175,0.6746987951807228,0.5676162131519273,0.7413774578274417,macro_f1,0.5676162131519273,5e-05
B2-3,B2_3_efficientnet_crop_graham_mild_aug_ce_finetune,17,0.6260276621038263,1.0175071322774312,0.6626506024096386,0.5506123363403981,0.7308496072638178,macro_f1,0.5506123363403981,5e-05
B2-3,B2_3_efficientnet_crop_graham_mild_aug_ce_finetune,18,0.5959830446225224,0.9603969978998943,0.6746987951807228,0.573523783488245,0.7598328153466938,macro_f1,0.573523783488245,5e-05
B2-3,B2_3_efficientnet_crop_graham_mild_aug_ce_finetune,19,0.5794755124684536,1.1716679629073086,0.7108433734939759,0.612929451875164,0.7570784964977474,macro_f1,0.612929451875164,5e-05
B2-3,B2_3_efficientnet_crop_graham_mild_aug_ce_finetune,20,0.5802236632867293,1.031710127750075,0.6746987951807228,0.584805741243329,0.7522720413159395,macro_f1,0.584805741243329,5e-05
B2-3,B2_3_efficientnet_crop_graham_mild_aug_ce_finetune,21,0.5299646892330864,1.0917025445455528,0.6506024096385542,0.5746666666666667,0.7883820286659317,macro_f1,0.5746666666666667,5e-05
B2-3,B2_3_efficientnet_crop_graham_mild_aug_ce_finetune,22,0.4930388166145845,1.0662407616534866,0.6265060240963856,0.5529206349206349,0.7045094936708861,macro_f1,0.5529206349206349,5e-05
B2-3,B2_3_efficientnet_crop_graham_mild_aug_ce_finetune,23,0.502928534646829,1.0592819279934986,0.6385542168674698,0.5568762677484786,0.7029211407458723,macro_f1,0.5568762677484786,5e-05
B2-3,B2_3_efficientnet_crop_graham_mild_aug_ce_finetune,24,0.5277854278232113,1.1491222798106182,0.6746987951807228,0.5842112343004404,0.7428876624532669,macro_f1,0.5842112343004404,5e-05
B2-3,B2_3_efficientnet_crop_graham_mild_aug_ce_finetune,25,0.48791033679788764,1.2848504494471722,0.6024096385542169,0.5517973398124786,0.7131957986930788,macro_f1,0.5517973398124786,5e-05
B2-3,B2_3_efficientnet_crop_graham_mild_aug_ce_finetune,26,0.4117910427803343,1.1714330132467201,0.6746987951807228,0.5907602339181286,0.728294904639909,macro_f1,0.5907602339181286,5e-05
B2-4,B2_4_efficientnet_none_ce_finetune,1,1.4694635925870954,1.1775839177958936,0.5783132530120482,0.5092382918079512,0.6350140519094065,macro_f1,0.5092382918079512,5e-05
B2-4,B2_4_efficientnet_none_ce_finetune,2,1.102605321190574,1.0294447024184536,0.5662650602409639,0.44715854194115057,0.6562901613594174,macro_f1,0.44715854194115057,5e-05
B2-4,B2_4_efficientnet_none_ce_finetune,3,0.9718237111062714,0.9649672450789486,0.6626506024096386,0.5273125342090859,0.7203104258143571,macro_f1,0.5273125342090859,5e-05
B2-4,B2_4_efficientnet_none_ce_finetune,4,0.852126395702362,0.8989683281944458,0.7108433734939759,0.5767295172345012,0.8106103822019395,macro_f1,0.5767295172345012,5e-05
B2-4,B2_4_efficientnet_none_ce_finetune,5,0.6980662956382289,0.9660414428596037,0.6987951807228916,0.5537608225108225,0.7805869992543889,macro_f1,0.5537608225108225,5e-05
B2-4,B2_4_efficientnet_none_ce_finetune,6,0.6372630457083385,0.9068429082273001,0.6867469879518072,0.5407061994609165,0.7066324762630813,macro_f1,0.5407061994609165,5e-05
B2-4,B2_4_efficientnet_none_ce_finetune,7,0.5266635935414922,0.8373298020247953,0.6626506024096386,0.5145185185185185,0.6374308920892772,macro_f1,0.5145185185185185,5e-05
B2-4,B2_4_efficientnet_none_ce_finetune,8,0.5106235911900346,0.9861994364175451,0.5903614457831325,0.45093652004407153,0.6875488315931529,macro_f1,0.45093652004407153,5e-05
B2-4,B2_4_efficientnet_none_ce_finetune,9,0.3929611468856985,0.933099705052663,0.6626506024096386,0.5107064947407072,0.7264221158958001,macro_f1,0.5107064947407072,5e-05
B2-4,B2_4_efficientnet_none_ce_finetune,10,0.45758918368003587,0.9379983580256083,0.6867469879518072,0.5202352799448988,0.7682586333578251,macro_f1,0.5202352799448988,5e-05
B2-4,B2_4_efficientnet_none_ce_finetune,11,0.4093649146231738,1.0141897589327342,0.6265060240963856,0.45690220227533657,0.6029817394644041,macro_f1,0.45690220227533657,5e-05
B2-4,B2_4_efficientnet_none_ce_finetune,12,0.33210640251636503,0.9574792859065964,0.6746987951807228,0.5643272283272284,0.7494635778448557,macro_f1,0.5643272283272284,5e-05
B2-4,B2_4_efficientnet_none_ce_finetune,13,0.3415048941518321,0.9663162576146873,0.6265060240963856,0.47727272727272724,0.754609818719365,macro_f1,0.47727272727272724,5e-05
B2-4,B2_4_efficientnet_none_ce_finetune,14,0.38364165489646523,0.9703441576426288,0.6626506024096386,0.5039873124778785,0.7863652173913044,macro_f1,0.5039873124778785,5e-05
B2-4,B2_4_efficientnet_none_ce_finetune,15,0.3439683717082847,0.8380672152501991,0.6987951807228916,0.5224668227946916,0.7998342000150727,macro_f1,0.5224668227946916,5e-05
B2-4,B2_4_efficientnet_none_ce_finetune,16,0.28238202678886326,0.9632011856659349,0.6506024096385542,0.5024623264059883,0.6224391539661984,macro_f1,0.5024623264059883,5e-05
